ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
13466992,JH271254,05/19/2024 08:30:00 PM,001XX W MADISON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,122.0,1.0,34.0,32.0,14,1174945.0,1900351.0,2024.0,05/17/2025 03:40:52 PM,41.881951231,-87.633060512,"(41.881951231, -87.633060512)"
13107584,JG230881,04/20/2023 10:31:00 AM,116XX W IRVING PARK RD,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,GOVERNMENT BUILDING / PROPERTY,True,False,1654.0,16.0,41.0,76.0,18,,,2023.0,06/22/2024 03:40:26 PM,,,
13833223,JJ251660,05/12/2025 10:59:00 AM,048XX W WALTON ST,143C,WEAPONS VIOLATION,UNLAWFUL POSSESSION - AMMUNITION,SCHOOL - PUBLIC BUILDING,False,False,1531.0,15.0,37.0,25.0,15,1143953.0,1905871.0,2025.0,03/14/2026 03:41:39 PM,41.89773632,-87.746724879,"(41.89773632, -87.746724879)"
13297309,JG525181,12/01/2023 12:00:00 PM,048XX S HERMITAGE AVE,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,False,False,931.0,9.0,15.0,61.0,08B,1165496.0,1872603.0,2023.0,12/09/2023 03:42:09 PM,41.806014339,-87.668545635,"(41.806014339, -87.668545635)"
13811872,JJ225473,04/20/2025 08:40:00 PM,029XX W 25TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1033.0,10.0,24.0,30.0,08B,1157180.0,1886940.0,2025.0,03/14/2026 03:41:39 PM,41.845529295,-87.698657388,"(41.845529295, -87.698657388)"
13011191,JG186818,03/13/2023 09:00:00 AM,066XX S GREENWOOD AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,321.0,3.0,5.0,42.0,11,1184362.0,1861188.0,2023.0,08/19/2023 03:40:26 PM,41.774269351,-87.599709962,"(41.774269351, -87.599709962)"
13696427,JH548002,12/18/2024 09:58:00 PM,016XX W JUNEWAY TER,1330,CRIMINAL TRESPASS,TO LAND,APARTMENT,True,False,2422.0,24.0,49.0,1.0,26,1163827.0,1951492.0,2024.0,11/02/2025 03:41:09 PM,42.022526311,-87.672437356,"(42.022526311, -87.672437356)"
13252193,JG471958,10/20/2023 08:07:00 PM,085XX S ESCANABA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,423.0,4.0,10.0,46.0,08B,1196968.0,1848829.0,2023.0,10/28/2023 03:41:42 PM,41.740051005,-87.553910031,"(41.740051005, -87.553910031)"
13526463,JH343367,07/12/2024 04:25:00 AM,011XX W CERMAK RD,0460,BATTERY,SIMPLE,RESTAURANT,False,False,1235.0,12.0,25.0,31.0,08B,1168907.0,1889572.0,2024.0,05/17/2025 03:40:52 PM,41.852505856,-87.655544324,"(41.852505856, -87.655544324)"
12879723,JF458888,11/02/2022 08:12:00 AM,057XX S CICERO AVE,1478,CONCEALED CARRY LICENSE VIOLATION,PROHIBITED PLACES,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,True,False,813.0,8.0,13.0,56.0,15,1145654.0,1866253.0,2022.0,01/03/2023 03:40:27 PM,41.788987036,-87.74147999,"(41.788987036, -87.74147999)"
13986410,JJ437974,10/03/2025 11:30:00 AM,057XX S LA SALLE ST,0560,ASSAULT,SIMPLE,SIDEWALK,False,False,232.0,2.0,20.0,68.0,08A,1176287.0,1866678.0,2025.0,03/14/2026 03:41:39 PM,41.7895197,-87.629146413,"(41.7895197, -87.629146413)"
13498271,JH309403,06/17/2024 08:48:00 AM,067XX S EBERHART AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,321.0,3.0,6.0,42.0,14,1180740.0,1860396.0,2024.0,05/17/2025 03:40:52 PM,41.772180043,-87.613011742,"(41.772180043, -87.613011742)"
13543614,JH363999,07/18/2024 12:41:00 PM,013XX W ALBION AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,2432.0,24.0,49.0,1.0,11,1166137.0,1944190.0,2024.0,05/17/2025 03:40:52 PM,42.002440254,-87.664146502,"(42.002440254, -87.664146502)"
13525244,JH341900,07/10/2024 10:48:00 PM,010XX W WINONA ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,2024.0,20.0,48.0,3.0,04A,1168170.0,1934298.0,2024.0,05/17/2025 03:40:52 PM,41.975252543,-87.656954734,"(41.975252543, -87.656954734)"
13756553,JJ158904,02/23/2025 12:01:00 AM,019XX N LINCOLN PARK WEST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1814.0,18.0,43.0,7.0,14,1173946.0,1913171.0,2025.0,11/02/2025 03:41:09 PM,41.917152303,-87.636346343,"(41.917152303, -87.636346343)"
13533627,JH352036,07/18/2024 12:22:00 PM,087XX S ADA ST,0890,THEFT,FROM BUILDING,APARTMENT,False,False,2222.0,22.0,21.0,71.0,06,1168855.0,1846837.0,2024.0,05/17/2025 03:40:52 PM,41.735237218,-87.656969223,"(41.735237218, -87.656969223)"
12819955,JF387296,09/07/2022 12:00:00 AM,103XX S VINCENNES AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,2232.0,22.0,34.0,73.0,15,1169151.0,1836304.0,2022.0,01/03/2023 03:40:27 PM,41.706326697,-87.656188319,"(41.706326697, -87.656188319)"
13435367,JH232531,04/20/2024 01:00:00 AM,011XX W 77TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,612.0,6.0,17.0,71.0,08B,1170200.0,1853747.0,2024.0,12/21/2024 03:40:46 PM,41.754170089,-87.651841195,"(41.754170089, -87.651841195)"
13154044,JG357077,07/22/2023 12:46:00 AM,051XX S DORCHESTER AVE,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,234.0,2.0,4.0,41.0,06,1186422.0,1871258.0,2023.0,08/19/2023 03:40:26 PM,41.801853765,-87.591840113,"(41.801853765, -87.591840113)"
13346506,JH123434,01/22/2024 12:43:00 AM,116XX S MICHIGAN AVE,0560,ASSAULT,SIMPLE,GAS STATION,False,False,532.0,5.0,9.0,53.0,08A,1178927.0,1827640.0,2024.0,12/21/2024 03:40:46 PM,41.682334926,-87.620651734,"(41.682334926, -87.620651734)"
12976673,JG145141,02/08/2023 12:00:00 PM,039XX S LAKE PARK AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,214.0,2.0,4.0,36.0,08B,1183388.0,1878984.0,2023.0,08/19/2023 03:40:26 PM,41.823125769,-87.602725951,"(41.823125769, -87.602725951)"
14060954,JJ528025,12/19/2025 03:31:00 PM,008XX W OHARE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,AIRPORT EXTERIOR - NON-SECURE AREA,False,True,1654.0,16.0,41.0,76.0,08B,1105385.0,1941079.0,2025.0,03/14/2026 03:41:39 PM,41.994988649,-87.887712704,"(41.994988649, -87.887712704)"
13204119,JG416462,09/08/2023 01:45:00 PM,003XX S STATE ST,0320,ROBBERY,STRONG ARM - NO WEAPON,CTA BUS STOP,False,False,113.0,1.0,4.0,32.0,03,1176426.0,1898874.0,2023.0,09/16/2023 03:42:58 PM,41.877864969,-87.627666954,"(41.877864969, -87.627666954)"
13715715,JJ109212,01/09/2025 12:15:00 PM,040XX N MARINE DR,0560,ASSAULT,SIMPLE,STREET,False,False,1915.0,19.0,46.0,3.0,08A,1171339.0,1927191.0,2025.0,11/02/2025 03:41:09 PM,41.955681494,-87.645511123,"(41.955681494, -87.645511123)"
13321777,JG557462,12/22/2023 01:15:00 PM,027XX N CLYBOURN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1931.0,19.0,32.0,7.0,06,1162872.0,1918208.0,2023.0,12/21/2024 03:40:46 PM,41.93121391,-87.676890454,"(41.93121391, -87.676890454)"
13840158,JJ260290,05/18/2025 11:00:00 PM,069XX S STATE ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,GAS STATION,True,False,322.0,3.0,6.0,69.0,26,1177495.0,1859111.0,2025.0,03/14/2026 03:41:39 PM,41.768727829,-87.624945647,"(41.768727829, -87.624945647)"
12770840,JF329419,07/24/2022 01:00:00 AM,029XX W ROOSEVELT RD,0560,ASSAULT,SIMPLE,APARTMENT,False,False,1135.0,11.0,28.0,29.0,08A,1157077.0,1894573.0,2022.0,01/03/2023 03:40:27 PM,41.866477165,-87.698828386,"(41.866477165, -87.698828386)"
13641695,JH481093,10/24/2024 01:52:00 PM,082XX S STATE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,GAS STATION,False,False,631.0,6.0,6.0,44.0,14,1177732.0,1850157.0,2024.0,05/17/2025 03:40:52 PM,41.744151668,-87.62434741,"(41.744151668, -87.62434741)"
13219770,JG434701,09/22/2023 08:00:00 AM,006XX E 92ND PL,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,633.0,6.0,8.0,44.0,11,1182172.0,1843783.0,2023.0,09/30/2023 03:42:17 PM,41.726559142,-87.608275687,"(41.726559142, -87.608275687)"
13662731,JH506834,10/28/2024 04:09:00 PM,026XX N CLARK ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1935.0,19.0,43.0,7.0,06,1171818.0,1918166.0,2024.0,05/17/2025 03:40:52 PM,41.930906002,-87.644017035,"(41.930906002, -87.644017035)"
13284866,JG513379,11/21/2023 11:00:00 PM,023XX W LOGAN BLVD,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1432.0,14.0,32.0,22.0,06,1160418.0,1917765.0,2023.0,11/29/2023 03:40:59 PM,41.930049492,-87.685920733,"(41.930049492, -87.685920733)"
14067828,JJ536939,12/28/2025 09:00:00 AM,049XX N WINTHROP AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,2033.0,20.0,48.0,3.0,08B,1167973.0,1933230.0,2025.0,03/14/2026 03:41:39 PM,41.972326185,-87.65771014,"(41.972326185, -87.65771014)"
13868133,JJ293706,06/14/2025 12:00:00 AM,070XX S STONY ISLAND AVE,0460,BATTERY,SIMPLE,GAS STATION,False,False,332.0,3.0,5.0,43.0,08B,1188135.0,1858735.0,2025.0,03/14/2026 03:41:39 PM,41.767448959,-87.585957168,"(41.767448959, -87.585957168)"
12952586,JG116516,01/14/2023 09:30:00 PM,037XX W HURON ST,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,APARTMENT,False,False,1112.0,11.0,27.0,23.0,04A,1151121.0,1904407.0,2023.0,08/19/2023 03:40:26 PM,41.893581449,-87.720435782,"(41.893581449, -87.720435782)"
13019803,JG196984,03/24/2023 08:30:00 AM,012XX W 110TH ST,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,RESIDENCE,False,False,2234.0,22.0,34.0,75.0,26,1169923.0,1831834.0,2023.0,08/19/2023 03:40:26 PM,41.694043616,-87.653490501,"(41.694043616, -87.653490501)"
13491258,JH300250,06/10/2024 01:00:00 PM,045XX W CERMAK RD,0460,BATTERY,SIMPLE,COMMERCIAL / BUSINESS OFFICE,False,False,1012.0,10.0,24.0,29.0,08B,1146524.0,1888991.0,2024.0,05/17/2025 03:40:52 PM,41.851366951,-87.737712004,"(41.851366951, -87.737712004)"
13806583,JJ219167,04/14/2025 09:00:00 PM,062XX S KEDVALE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,813.0,8.0,13.0,65.0,14,1149775.0,1862918.0,2025.0,03/14/2026 03:41:39 PM,41.779756429,-87.726455785,"(41.779756429, -87.726455785)"
13916187,JJ351777,07/27/2025 02:00:00 AM,034XX N SEMINARY AVE,0810,THEFT,OVER $500,STREET,False,False,1924.0,19.0,44.0,6.0,06,1168332.0,1923178.0,2025.0,03/14/2026 03:41:39 PM,41.944735355,-87.656681911,"(41.944735355, -87.656681911)"
14196572,JK253050,05/13/2026 01:05:00 PM,014XX S SPRINGFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1011.0,10.0,24.0,29.0,08B,1150609.0,1892928.0,2026.0,05/21/2026 03:43:59 PM,41.862091824,-87.722616181,"(41.862091824, -87.722616181)"
13588415,JH417576,09/05/2024 11:42:00 AM,004XX S HALSTED ST,1310,CRIMINAL DAMAGE,TO PROPERTY,CTA TRAIN,False,False,1232.0,12.0,34.0,28.0,14,1171119.0,1898086.0,2024.0,05/17/2025 03:40:52 PM,41.875820724,-87.647175913,"(41.875820724, -87.647175913)"
13810125,JJ223310,04/18/2025 07:21:00 PM,051XX S HARPER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,234.0,2.0,4.0,41.0,14,1187157.0,1871298.0,2025.0,03/14/2026 03:41:39 PM,41.801946097,-87.58914335,"(41.801946097, -87.58914335)"
14183611,JK237938,05/01/2026 09:30:00 AM,086XX S WABASH AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,VEHICLE - COMMERCIAL,False,False,632.0,6.0,6.0,44.0,06,1178218.0,1847774.0,2026.0,05/09/2026 03:42:04 PM,41.737601426,-87.622638777,"(41.737601426, -87.622638777)"
13713151,JJ106012,01/06/2025 04:02:00 PM,027XX W MELROSE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1733.0,17.0,35.0,21.0,14,1157674.0,1921463.0,2025.0,11/02/2025 03:41:09 PM,41.940253474,-87.695903212,"(41.940253474, -87.695903212)"
13204837,JG417185,09/09/2023 03:30:00 AM,002XX W ERIE ST,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,False,False,1831.0,18.0,42.0,8.0,03,1174469.0,1904732.0,2023.0,09/17/2023 03:42:50 PM,41.893983593,-87.634677382,"(41.893983593, -87.634677382)"
14150171,JK197400,03/28/2026 03:37:00 PM,024XX N CLARK ST,0810,THEFT,OVER $500,BAR OR TAVERN,False,False,1935.0,19.0,43.0,7.0,06,1172575.0,1916716.0,2026.0,04/05/2026 03:49:39 PM,41.926910407,-87.641278248,"(41.926910407, -87.641278248)"
12881402,JF459998,11/02/2022 10:26:00 PM,033XX W ARGYLE ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,1713.0,17.0,33.0,14.0,07,1153024.0,1933007.0,2022.0,01/03/2023 03:40:27 PM,41.972024606,-87.712686298,"(41.972024606, -87.712686298)"
13205646,JG418156,09/09/2023 05:30:00 PM,065XX S DR MARTIN LUTHER KING JR DR,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,312.0,3.0,20.0,69.0,14,1180047.0,1861688.0,2023.0,09/17/2023 03:42:50 PM,41.775741321,-87.615512519,"(41.775741321, -87.615512519)"
13600678,JH432115,09/17/2024 02:30:00 AM,067XX S WESTERN AVE,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,False,False,832.0,8.0,16.0,66.0,05,1161539.0,1859806.0,2024.0,05/17/2025 03:40:52 PM,41.770980744,-87.6834133,"(41.770980744, -87.6834133)"
13365673,JH148771,02/11/2024 06:00:00 PM,015XX E 67TH ST,0320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,False,True,332.0,3.0,5.0,43.0,03,1187554.0,1860868.0,2024.0,12/21/2024 03:40:46 PM,41.773315928,-87.588018999,"(41.773315928, -87.588018999)"
13056467,JG240607,04/21/2023 12:00:00 AM,018XX E 72ND ST,0890,THEFT,FROM BUILDING,APARTMENT,False,False,324.0,3.0,7.0,43.0,06,1189541.0,1857595.0,2023.0,08/19/2023 03:40:26 PM,41.764287063,-87.580840212,"(41.764287063, -87.580840212)"
13464075,JH267921,05/17/2024 08:46:00 PM,044XX W AUGUSTA BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1111.0,11.0,37.0,23.0,08B,1146520.0,1906290.0,2024.0,05/17/2025 03:40:52 PM,41.898837551,-87.737285774,"(41.898837551, -87.737285774)"
13366817,JH150192,02/12/2024 09:11:00 PM,001XX W HURON ST,0560,ASSAULT,SIMPLE,DRIVEWAY - RESIDENTIAL,False,False,1832.0,18.0,42.0,8.0,08A,1174807.0,1905033.0,2024.0,12/21/2024 03:40:46 PM,41.894801994,-87.633427013,"(41.894801994, -87.633427013)"
12831100,JF400783,09/18/2022 12:00:00 PM,043XX N KENMORE AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,STREET,False,True,1915.0,19.0,46.0,3.0,26,1168390.0,1928933.0,2022.0,01/03/2023 03:40:27 PM,41.960526043,-87.656301624,"(41.960526043, -87.656301624)"
13654248,JH495806,11/04/2024 06:11:00 PM,018XX N MOBILE AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,STREET,False,True,2513.0,25.0,29.0,25.0,26,1134218.0,1911664.0,2024.0,05/17/2025 03:40:52 PM,41.913810131,-87.782344396,"(41.913810131, -87.782344396)"
13744121,JJ143717,02/09/2025 04:26:00 AM,089XX S ASHLAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,GAS STATION,True,False,2221.0,22.0,21.0,73.0,14,1167240.0,1845333.0,2025.0,05/17/2025 03:40:52 PM,41.731144695,-87.66292886,"(41.731144695, -87.66292886)"
13468925,JH274116,05/21/2024 12:00:00 PM,051XX S WENTWORTH AVE,0820,THEFT,$500 AND UNDER,POLICE FACILITY / VEHICLE PARKING LOT,False,False,225.0,2.0,20.0,37.0,06,1175828.0,1871088.0,2024.0,05/17/2025 03:40:52 PM,41.801631484,-87.630697246,"(41.801631484, -87.630697246)"
13319928,JG555628,12/26/2023 07:00:00 PM,126XX S TORRENCE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,433.0,4.0,10.0,55.0,14,1195862.0,1821766.0,2023.0,12/21/2024 03:40:46 PM,41.665814864,-87.558853882,"(41.665814864, -87.558853882)"
13712854,JJ105681,01/06/2025 12:02:00 PM,045XX S CICERO AVE,031A,ROBBERY,ARMED - HANDGUN,PAWN SHOP,False,False,814.0,8.0,22.0,56.0,03,1145125.0,1874007.0,2025.0,11/02/2025 03:41:09 PM,41.810275218,-87.743224499,"(41.810275218, -87.743224499)"
13766306,JJ170629,03/05/2025 12:00:00 PM,082XX S INDIANA AVE,0810,THEFT,OVER $500,APARTMENT,False,False,631.0,6.0,6.0,44.0,06,1179025.0,1850412.0,2025.0,11/02/2025 03:41:09 PM,41.744822086,-87.619602008,"(41.744822086, -87.619602008)"
12954421,JG118659,01/16/2023 06:45:00 PM,089XX S NORMAL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2223.0,22.0,21.0,71.0,07,1174532.0,1845662.0,2023.0,08/19/2023 03:40:26 PM,41.731888554,-87.636205903,"(41.731888554, -87.636205903)"
13477694,JH284692,05/29/2024 04:45:00 PM,009XX N FAIRFIELD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1211.0,12.0,36.0,24.0,07,1157888.0,1906168.0,2024.0,05/17/2025 03:40:52 PM,41.898278453,-87.695534766,"(41.898278453, -87.695534766)"
14114164,JK152688,02/17/2026 12:30:00 PM,030XX N RUTHERFORD AVE,0340,ROBBERY,ATTEMPT STRONG ARM - NO WEAPON,RESIDENCE,False,False,2511.0,25.0,36.0,18.0,03,1130895.0,1919364.0,2026.0,03/14/2026 03:41:39 PM,41.934997809,-87.794374914,"(41.934997809, -87.794374914)"
13644957,JH485528,10/25/2024 12:30:00 AM,106XX S AVENUE L,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,432.0,4.0,10.0,52.0,07,1201850.0,1834990.0,2024.0,05/17/2025 03:40:52 PM,41.70195301,-87.536492779,"(41.70195301, -87.536492779)"
13462336,JH266000,05/16/2024 03:58:00 PM,051XX N BROADWAY,0560,ASSAULT,SIMPLE,SIDEWALK,False,False,2033.0,20.0,48.0,3.0,08A,1167382.0,1934442.0,2024.0,05/17/2025 03:40:52 PM,41.975664719,-87.659848302,"(41.975664719, -87.659848302)"
13381503,JH167506,02/26/2024 12:30:00 PM,079XX S CARPENTER ST,0820,THEFT,$500 AND UNDER,STREET,False,False,612.0,6.0,17.0,71.0,06,1170693.0,1852144.0,2024.0,12/21/2024 03:40:46 PM,41.749760515,-87.650081163,"(41.749760515, -87.650081163)"
13098229,JG289599,06/05/2023 05:15:00 PM,027XX W CONGRESS PKWY,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,False,1135.0,11.0,28.0,27.0,07,1158174.0,1897651.0,2023.0,08/19/2023 03:40:26 PM,41.874901184,-87.694717111,"(41.874901184, -87.694717111)"
13835382,JJ254085,05/14/2025 09:28:00 AM,053XX N CLARK ST,0331,ROBBERY,ATTEMPT AGGRAVATED,BANK,False,False,2012.0,20.0,40.0,77.0,03,1165074.0,1935726.0,2025.0,03/14/2026 03:41:39 PM,41.979237537,-87.668298974,"(41.979237537, -87.668298974)"
14020180,JJ478813,11/03/2025 07:30:00 PM,057XX W HIGGINS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1622.0,16.0,45.0,11.0,08B,1136965.0,1932687.0,2025.0,03/14/2026 03:41:39 PM,41.971450558,-87.771746258,"(41.971450558, -87.771746258)"
14190964,JK246845,05/08/2026 01:10:00 PM,0000X W 108TH PL,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,False,True,513.0,5.0,9.0,49.0,04B,1177864.0,1833022.0,2026.0,05/16/2026 03:42:10 PM,41.697127987,-87.624380779,"(41.697127987, -87.624380779)"
13992776,JJ445846,10/08/2025 10:50:00 AM,042XX S ROCKWELL ST,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,False,False,921.0,9.0,12.0,58.0,08B,1159740.0,1876387.0,2025.0,03/14/2026 03:41:39 PM,41.816518342,-87.689552652,"(41.816518342, -87.689552652)"
13812075,JJ225685,04/21/2025 05:47:00 AM,044XX W 55TH ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,813.0,8.0,13.0,62.0,05,1147533.0,1867767.0,2025.0,03/14/2026 03:41:39 PM,41.793105989,-87.73455157,"(41.793105989, -87.73455157)"
13015964,JG192588,03/19/2023 06:28:00 PM,048XX W DAKIN ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,1634.0,16.0,45.0,15.0,08A,1143369.0,1925809.0,2023.0,08/19/2023 03:40:26 PM,41.952459144,-87.748370305,"(41.952459144, -87.748370305)"
14188793,JK244428,05/06/2026 12:00:00 AM,029XX N ROCKWELL ST,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,1411.0,14.0,35.0,21.0,06,1158529.0,1919550.0,2026.0,05/13/2026 03:53:47 PM,41.934986586,-87.692813331,"(41.934986586, -87.692813331)"
13623383,JH459605,10/07/2024 08:00:00 AM,032XX N DAMEN AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,1922.0,19.0,32.0,5.0,05,1162437.0,1921710.0,2024.0,05/17/2025 03:40:52 PM,41.940832734,-87.678390679,"(41.940832734, -87.678390679)"
13527638,JH344785,07/13/2024 04:30:00 AM,112XX S SANGAMON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,False,False,2234.0,22.0,21.0,75.0,14,1171994.0,1830340.0,2024.0,05/17/2025 03:40:52 PM,41.689898738,-87.645951694,"(41.689898738, -87.645951694)"
13875760,JJ304023,06/22/2025 03:15:00 AM,106XX S CALHOUN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,434.0,4.0,10.0,51.0,14,1194883.0,1834878.0,2025.0,03/14/2026 03:41:39 PM,41.701819732,-87.562007002,"(41.701819732, -87.562007002)"
12909487,JF494731,12/01/2022 04:00:00 PM,008XX W OHARE ST,0460,BATTERY,SIMPLE,AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA,False,False,1654.0,16.0,41.0,76.0,08B,1102045.0,1944968.0,2022.0,01/03/2023 03:40:27 PM,42.005707605,-87.89992684,"(42.005707605, -87.89992684)"
13345321,JH124036,01/22/2024 02:00:00 PM,005XX W CERMAK RD,0460,BATTERY,SIMPLE,COMMERCIAL / BUSINESS OFFICE,False,False,1235.0,12.0,25.0,31.0,08B,1172919.0,1889693.0,2024.0,12/21/2024 03:40:46 PM,41.852750046,-87.640815604,"(41.852750046, -87.640815604)"
12791501,JF353773,08/11/2022 06:30:00 PM,041XX W FLETCHER ST,0810,THEFT,OVER $500,STREET,False,False,2523.0,25.0,31.0,21.0,06,1148084.0,1920619.0,2022.0,01/03/2023 03:40:27 PM,41.938127737,-87.731171676,"(41.938127737, -87.731171676)"
13297752,JG528912,12/04/2023 08:48:00 PM,049XX W NORTH AVE,031A,ROBBERY,ARMED - HANDGUN,RESTAURANT,False,False,2533.0,25.0,37.0,25.0,03,1143068.0,1910180.0,2023.0,12/12/2023 04:04:11 PM,41.909577258,-87.749867783,"(41.909577258, -87.749867783)"
13413126,JH205613,03/29/2024 11:00:00 AM,122XX S BISHOP ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,524.0,5.0,21.0,53.0,07,1168884.0,1823552.0,2024.0,12/21/2024 03:40:46 PM,41.671338848,-87.657532402,"(41.671338848, -87.657532402)"
14174381,JK225869,04/07/2026 03:00:00 PM,030XX N CICERO AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,VACANT LOT / LAND,False,False,2521.0,25.0,31.0,19.0,26,1143852.0,1919599.0,2026.0,04/24/2026 03:41:54 PM,41.935409279,-87.74675098,"(41.935409279, -87.74675098)"
13443968,JH243095,04/29/2024 08:40:00 AM,039XX N SHERIDAN RD,0460,BATTERY,SIMPLE,STREET,False,False,1923.0,19.0,46.0,6.0,08B,1168899.0,1926279.0,2024.0,12/21/2024 03:40:46 PM,41.953232321,-87.654507591,"(41.953232321, -87.654507591)"
13145596,JG345856,07/18/2023 10:15:00 AM,046XX S COTTAGE GROVE AVE,0560,ASSAULT,SIMPLE,GOVERNMENT BUILDING / PROPERTY,False,False,221.0,2.0,4.0,39.0,08A,1182371.0,1874520.0,2023.0,08/19/2023 03:40:26 PM,41.81089989,-87.606595385,"(41.81089989, -87.606595385)"
12932940,JF522870,12/25/2022 04:30:00 PM,044XX S GREENWOOD AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,222.0,2.0,4.0,39.0,08B,1184335.0,1875674.0,2022.0,01/03/2023 03:40:27 PM,41.814020748,-87.59935555,"(41.814020748, -87.59935555)"
13859598,JJ284184,06/06/2025 03:00:00 AM,043XX W FLOURNOY ST,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,1131.0,11.0,24.0,26.0,06,1147530.0,1896683.0,2025.0,03/14/2026 03:41:39 PM,41.872455546,-87.73382257,"(41.872455546, -87.73382257)"
13241078,JG460861,08/29/2023 10:00:00 AM,069XX S CRANDON AVE,1120,DECEPTIVE PRACTICE,FORGERY,APARTMENT,False,False,331.0,3.0,5.0,43.0,10,1192522.0,1859423.0,2023.0,10/14/2023 03:40:51 PM,41.769231153,-87.569854828,"(41.769231153, -87.569854828)"
